Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters,slice_type
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1670000000000.0,0.0,0,0,0.0,0,0,7.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,12.3529,17,0,0.0328,5,0,8.71429,15.2444,45,0,0.617504,13,0.0,32.4748,31,22,30,1.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.71429,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,13.2857,7,0,0.1,2,0.0,35.3132,31,0,0,1.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1670000000000.0,16.799,403,377,2.39216,115,0,9.0,15.8697,261,0,4.17962,75,0.0,30.8251,31,2480,1869,1.0,urllc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.42857,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.57143,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.42857,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,11.8659,246,0,1.07482,76,0,7.0,15.1704,135,0,1.52858,38,0.0,33.0829,31,3156,1230,1.0,embb
1670000000000.0,0.0,0,0,0.0,0,0,7.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.16667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.85714,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.28571,13.2857,7,0,0.1,2,0.0,36.3726,31,0,0,1.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.57143,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.42857,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.42857,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667160000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,7.83333,18,0,0.020064,5,0,7.0,0.0,0,0,0.0,0,0.0,0.0,0,17,30,0.0,embb
1670000000000.0,0.0,0,0,0.0,0,0,6.83333,15.496,125,0,1.59491,36,0.0,32.7065,31,0,0,1.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.57143,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.71429,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,7.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1670000000000.0,0.0,0,0,0.0,0,0,7.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1670000000000.0,17.2066,484,2321,2.98368,139,0,9.0,15.7071,280,0,4.19936,80,0.0,30.9802,31,3269,2250,1.0,urllc
1670000000000.0,17.6525,446,1743,2.73642,119,0,9.0,15.7782,275,0,4.20627,80,0.0,30.9635,31,3825,2202,1.0,urllc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.28571,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.16667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.83333,15.4198,162,0,2.08349,46,0.0,32.6118,31,0,0,1.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.42857,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,10.0,8,0,0.00384,2,0,8.28571,15.6,45,0,0.609888,13,0.0,32.4971,31,6,6,1.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,10.9519,208,0,0.54,60,0,6.66667,15.3509,57,0,0.635712,16,0.0,32.935,31,567,678,1.0,embb
1667160000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667160000000.0,0.0,0,0,0.0,0,0,8.57143,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,9.0,4,0,0.001824,1,0,6.66667,0.0,0,0,0.0,0,0.0,0.0,0,3,3,0.0,embb
1670000000000.0,0.0,0,0,0.0,0,0,6.5,15.9945,732,135373,12.4607,209,0.0,31.4623,31,0,0,1.0,embb
1667170000000.0,9.77551,49,0,0.033568,12,0,8.16667,14.6909,55,12691,0.614784,16,0.0,33.5258,31,43,57,1.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.42857,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,8.0,4,0,0.001568,1,0,8.66667,13.2857,7,0,0.1,2,0.0,36.4767,31,3,3,1.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.85714,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.42857,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,16.9658,468,0,2.95389,139,0,9.0,15.8451,226,0,3.48358,65,0.0,31.002,31,3499,2196,1.0,urllc
1670000000000.0,11.6596,94,0,0.46192,35,0,6.83333,14.6429,112,0,1.04736,32,0.0,33.6954,31,969,438,1.0,embb
1670000000000.0,9.0,10,0,0.029568,3,0,7.0,0.0,0,0,0.0,0,0.0,0.0,0,18,39,0.0,embb
1667160000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667160000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.57143,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,7.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1670000000000.0,0.0,0,0,0.0,0,0,7.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667160000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,7.0,15.34,50,0,0.658688,14,0.0,32.1978,31,0,0,1.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.16667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,10.3019,53,0,0.106944,15,0,6.83333,14.1429,7,0,0.1,2,0.0,35.9469,31,166,162,1.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.66667,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1667170000000.0,8.0,4,0,0.013536,3,0,8.5,15.4524,42,0,0.59328,12,0.0,32.4069,31,3,3,1.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.28571,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.71429,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,6.57143,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,embb
1667160000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.57143,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.57143,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,9.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,urllc
1670000000000.0,16.7841,440,0,2.61136,130,0,9.0,15.8997,299,0,4.74086,85,0.0,30.8385,31,3135,1902,1.0,urllc
1667170000000.0,0.0,0,0,0.0,0,0,9.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,0.0,0,0,0.0,0,0,9.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,urllc
1667170000000.0,0.0,0,0,0.0,0,0,8.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,11.5933,504,146868,1.63011,141,0,6.85714,13.0714,14,0,0.1,4,0.0,35.6406,31,4592,2157,1.0,embb
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,8.28571,7,0,0.004224,2,0,8.83333,11.5714,7,0,0.1,2,0.0,37.1334,31,6,6,1.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.57143,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.5,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1670000000000.0,17.1061,424,0,2.78666,128,0,9.0,15.761,272,0,4.15005,78,0.0,30.9944,31,2458,2034,1.0,urllc
1670000000000.0,8.41071,56,0,0.024992,15,0,6.83333,0.0,0,0,0.0,0,0.0,0.0,0,48,48,0.0,embb
1667170000000.0,15.7579,252,0,1.39021,72,0,8.57143,13.7895,38,0,0.115424,11,0.0,35.563,31,2267,1185,1.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.83333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
1667170000000.0,0.0,0,0,0.0,0,0,8.33333,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,mmtc
